"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 09 07:19:33 UTC 2024","Tue Jul 09 07:19:34 UTC 2024","791","/claims","","","","","testGET/claims/settings/insurance/{id}/payorIds",""
"failed","Tue Jul 09 07:22:30 UTC 2024","Tue Jul 09 07:22:30 UTC 2024","233","/SchedulingOptimizationRegression","/Provider Cxl Coverage - Publish draft schedule","","","","test C852128 Open Draft Appointments repeat",""
"passed","Tue Jul 09 07:17:54 UTC 2024","Tue Jul 09 07:17:54 UTC 2024","609","/SchedulingOptimizationRegression","/C611063 Verify Publishing Converted Appointment Changes","","","","pre-request Create Appointment6",""
"failed","Tue Jul 09 07:24:37 UTC 2024","Tue Jul 09 07:24:38 UTC 2024","209","/SchedulingOptimizationRegression","/Historical Data in Clinic Algorithm","/C951299 Preferred client gets scheduled with their most preferred provider","","","test Get Multiple Clients Preferred Providers","## [https://centralreach.atlassian.net/browse/CRCH-18299](https://centralreach.atlassian.net/browse/CRCH-18299)  
Request Description

This endpoint retrieves the preferred providers for the specified client IDs.

### Request Body

This request does not require a request body.

### Request Parameters

- `clientIds` (query parameter) - A comma-separated list of client IDs for which preferred providers are to be retrieved.
    

## Response

The response will be in JSON format and will have the following schema:

``` json
{
    ""type"": ""object"",
    ""properties"": {
        ""results"": {
            ""type"": ""array"",
            ""items"": {
                ""type"": ""object"",
                ""properties"": {
                    ""clientId"": {
                        ""type"": ""integer""
                    },
                    ""providerIds"": {
                        ""type"": ""array"",
                        ""items"": {
                            ""type"": ""integer""
                        }
                    },
                    ""isManualSettings"": {
                        ""type"": ""boolean""
                    },
                    ""lastModifiedDateTime"": {
                        ""type"": ""string""
                    }
                }
            }
        },
        ""result"": {
            ""type"": ""string""
        },
        ""failed"": {
            ""type"": ""boolean""
        },
        ""cachedTime"": {
            ""type"": ""integer""
        }
    }
}

 ```"
"passed","Tue Jul 09 07:23:04 UTC 2024","Tue Jul 09 07:23:09 UTC 2024","4681","/SchedulingOptimizationRegression","/Historical Data in Clinic Algorithm","/C948378 Client Prioritization in Clinic","","","pre-request Add Availability to Client1",""
"passed","Tue Jul 09 07:19:05 UTC 2024","Tue Jul 09 07:19:06 UTC 2024","1264","/payroll","/employees","","","","testPostMarkWithdrawBenefitByIdResponse",""
"passed","Tue Jul 09 07:18:31 UTC 2024","Tue Jul 09 07:18:32 UTC 2024","1335","/schedule","/settings","","","","testScheduleSettingsCancelreasons",""
"passed","Tue Jul 09 07:21:07 UTC 2024","Tue Jul 09 07:21:08 UTC 2024","191","/billing","old version of endpoint","","","","testBillingmanagerDeletelabel",""
"passed","Tue Jul 09 07:24:20 UTC 2024","Tue Jul 09 07:24:35 UTC 2024","15160","/SchedulingOptimizationRegression","/Historical Data in Clinic Algorithm","/C951299 Preferred client gets scheduled with their most preferred provider","","","pre-request C951299 delay 15 seconds",""
"passed","Tue Jul 09 07:18:26 UTC 2024","Tue Jul 09 07:18:31 UTC 2024","4325","/billing","/receivables","","","","testBillingReportingReceivables?",""
"failed","Tue Jul 09 07:18:23 UTC 2024","Tue Jul 09 07:18:24 UTC 2024","1161","/billing","/payments","","","","testPutRefundClientAccountTransaction",""
"passed","Tue Jul 09 07:25:13 UTC 2024","Tue Jul 09 07:25:13 UTC 2024","242","/SchedulingOptimizationRegression","/C951535 No Conflicts for recurring schedules up to 5 weeks Clinical","","","","pre-request Add Availability to Employee1",""
"passed","Tue Jul 09 07:21:19 UTC 2024","Tue Jul 09 07:21:21 UTC 2024","1904","/SchedulingOptimizationRegression","/C000010 Implement ""Optimize Schedule By""","","","","test C000010 POSTSchedulingOptimizationOptimize ExistingSchedule/highImpact/ClientAcceptedHours",""
"passed","Tue Jul 09 07:18:29 UTC 2024","Tue Jul 09 07:18:31 UTC 2024","1299","/learn","/goals","","","","testBundlesSetitemsettings",""
"passed","Tue Jul 09 07:17:54 UTC 2024","Tue Jul 09 07:17:55 UTC 2024","1050","/bundles","/goals","","","","testGetBundleGoalByIdResponse",""
"passed","Tue Jul 09 07:19:14 UTC 2024","Tue Jul 09 07:19:15 UTC 2024","987","/contact","/MembersApi","/Provider User > /Basics","","","test contacts.loadnewcontactforms","Path:

My Profile > Basics > Click Make Empoloyee link"
"passed","Tue Jul 09 07:19:47 UTC 2024","Tue Jul 09 07:19:48 UTC 2024","410","/billing","/MembersApi","/Timesheets","","","pre-request Get Label Id",""
"passed","Tue Jul 09 07:17:49 UTC 2024","Tue Jul 09 07:17:50 UTC 2024","959","/abctemplate","","","","","testPutFunctionToOptionOfTemplate",""
"passed","Tue Jul 09 07:17:51 UTC 2024","Tue Jul 09 07:17:52 UTC 2024","500","/SchedulingOptimizationRegression","/C000005 Verify that the drafts timezone of which is changed are completely publishing without errors","","","","pre-request Create Employee2",""
"passed","Tue Jul 09 07:18:10 UTC 2024","Tue Jul 09 07:18:12 UTC 2024","1420","/search","/history","","","","testPostSearchHistory",""
"passed","Tue Jul 09 07:20:24 UTC 2024","Tue Jul 09 07:20:24 UTC 2024","252","/SchedulingOptimizationRegression","/C000013 Verify Fill Client Accepted/Authorized Hours Optimization","","","","pre-request Load Label Id",""
"passed","Tue Jul 09 07:22:18 UTC 2024","Tue Jul 09 07:22:44 UTC 2024","25372","/SchedulingOptimizationRegression","/Include Meal Break Gaps in Draft Schedule","45mins lunch break for providers working over 3hours15mins","","","pre-request Connect Employee2 vs Clients NEW",""
"passed","Tue Jul 09 07:17:22 UTC 2024","Tue Jul 09 07:17:23 UTC 2024","612","/SchedulingOptimizationRegression","/C603943 Verify that available High Impact and Lots of Changes optimization types for Existing Optimization Drafts","","","","pre-request Create company Office Location 2",""
"passed","Tue Jul 09 07:19:38 UTC 2024","Tue Jul 09 07:19:38 UTC 2024","309","/SchedulingOptimizationRegression","/C000005 Verify that the drafts timezone of which is changed are completely publishing without errors","","","","pre-request Location2 Delete",""
"passed","Tue Jul 09 07:18:58 UTC 2024","Tue Jul 09 07:18:58 UTC 2024","266","/bundles","/old version of endpoint","","","","testBundlesSetItemLockStatus",""
"passed","Tue Jul 09 07:20:51 UTC 2024","Tue Jul 09 07:20:51 UTC 2024","344","/contact","","","","","testGetMetadataAdditionalDefinitionByContactIdResponse",""
"passed","Tue Jul 09 07:25:00 UTC 2024","Tue Jul 09 07:25:00 UTC 2024","177","/SchedulingOptimizationRegression","/C951535 No Conflicts for recurring schedules up to 5 weeks Work/School","","","","pre-request Create company Office Location 1",""
"passed","Tue Jul 09 07:19:41 UTC 2024","Tue Jul 09 07:19:41 UTC 2024","617","/payroll","/pto","/policyTypes","","","testPostPayrollPtoPolicyTypes",""
"passed","Tue Jul 09 07:17:50 UTC 2024","Tue Jul 09 07:17:51 UTC 2024","1767","/sessions","","","","","pre-requestInternalContactsQuery",""
"passed","Tue Jul 09 07:23:03 UTC 2024","Tue Jul 09 07:23:04 UTC 2024","296","/SchedulingOptimizationRegression","/Historical Data in Clinic Algorithm","/C948378 Client Prioritization in Clinic","","","pre-request Add Primary Location to Client4",""
"passed","Tue Jul 09 07:21:30 UTC 2024","Tue Jul 09 07:21:31 UTC 2024","210","/SchedulingOptimizationRegression","/Provider Cxl Coverage - Publish draft schedule","","","","pre-request Add Availability to Employee2",""
"passed","Tue Jul 09 07:17:30 UTC 2024","Tue Jul 09 07:17:31 UTC 2024","238","/SchedulingOptimizationRegression","/C609011 Verify that applied  non authorized service codes and service codes which missed authorisation - not occurs error and allow to edit and save draft in existing draft appointments","","","","pre-request Connect Employee1 vs Clients",""
"passed","Tue Jul 09 07:20:00 UTC 2024","Tue Jul 09 07:20:00 UTC 2024","518","/scheduling","Availability","Create Edit Delete some items ","","","testDeleteScheduleClientAvailabilityClientIdDetailsId",""
"passed","Tue Jul 09 07:19:28 UTC 2024","Tue Jul 09 07:19:28 UTC 2024","336","/billing","/servicecodes","","","","testGetBillingcretedServiceCodesId404",""
"passed","Tue Jul 09 07:19:54 UTC 2024","Tue Jul 09 07:19:55 UTC 2024","226","/bundles","/old version of endpoint","","","","testBundlesLoadnotestemplates",""
"passed","Tue Jul 09 07:19:05 UTC 2024","Tue Jul 09 07:19:06 UTC 2024","328","/scheduling","/old version of endpoint","","","","testSchedulingDeletereasoncode",""
"passed","Tue Jul 09 07:22:16 UTC 2024","Tue Jul 09 07:22:16 UTC 2024","164","/SchedulingOptimizationRegression","/Provider Cxl Coverage Split","","","","pre-request Add Primary Location to Client6",""
"passed","Tue Jul 09 07:19:48 UTC 2024","Tue Jul 09 07:19:49 UTC 2024","969","/learn","/criteria","","","","testSetItemDataCriteria",""
"passed","Tue Jul 09 07:22:50 UTC 2024","Tue Jul 09 07:22:50 UTC 2024","240","/SchedulingOptimizationRegression","/Optimization validation","","","","test timeBlocksDurations > 240",""
"passed","Tue Jul 09 07:21:17 UTC 2024","Tue Jul 09 07:21:17 UTC 2024","183","/SchedulingOptimizationRegression","/C000010 Implement ""Optimize Schedule By""","","","","pre-request Add Primary Location to Client4",""
"passed","Tue Jul 09 07:23:00 UTC 2024","Tue Jul 09 07:23:00 UTC 2024","438","/SchedulingOptimizationRegression","/Provider Cxl Coverage Split","","","","pre-request Deactivate Employee2",""
"failed","Tue Jul 09 07:19:12 UTC 2024","Tue Jul 09 07:19:13 UTC 2024","830","/claims","","","","","testClaimsLoadPreview",""
"passed","Tue Jul 09 07:19:59 UTC 2024","Tue Jul 09 07:20:00 UTC 2024","560","/billing","/MembersApi","/Billing","","","test billingmanager.loadbillingstatement","Path:

BILLING & TIMESHEETS > Billing > click Load Totals link at the end of the list"
"passed","Tue Jul 09 07:19:17 UTC 2024","Tue Jul 09 07:19:18 UTC 2024","260","/bundles","/old version of endpoint","","","","testBundlesLoadvbmappassessments",""
"passed","Tue Jul 09 07:17:18 UTC 2024","Tue Jul 09 07:17:19 UTC 2024","373","/SchedulingOptimizationRegression","/C611119 Track no availabilities failure on the History job record","","","","authOldAPI",""
"passed","Tue Jul 09 07:19:17 UTC 2024","Tue Jul 09 07:19:18 UTC 2024","442","/learn","/data_collection","","","","testPostBundleCommentResolve",""
"passed","Tue Jul 09 07:19:24 UTC 2024","Tue Jul 09 07:19:24 UTC 2024","674","/learn","/data_collection","","","","testGET/learn/item/{id}/additional",""
"passed","Tue Jul 09 07:22:42 UTC 2024","Tue Jul 09 07:22:43 UTC 2024","352","/SchedulingOptimizationRegression","/Provider Cxl Coverage Span Create Events","","","","pre-request Add Primary Location to Client5",""
"passed","Tue Jul 09 07:24:05 UTC 2024","Tue Jul 09 07:24:05 UTC 2024","396","/SchedulingOptimizationRegression","/Historical Data in Clinic Algorithm","/C951297 Provider Prioritization in Clinic","","","test C951297 Open Status Drafts",""
"passed","Tue Jul 09 07:17:59 UTC 2024","Tue Jul 09 07:18:00 UTC 2024","939","/contact","/activity","","","","pre-request Create Client",""
"passed","Tue Jul 09 07:24:27 UTC 2024","Tue Jul 09 07:24:28 UTC 2024","398","/SchedulingOptimizationRegression","/Provider Cxl Coverage - Publish draft schedule","","","","pre-request Create Appointment2",""
"passed","Tue Jul 09 07:20:12 UTC 2024","Tue Jul 09 07:20:13 UTC 2024","546","Auth","","","","","auth",""
"passed","Tue Jul 09 07:23:33 UTC 2024","Tue Jul 09 07:23:33 UTC 2024","555","/SchedulingOptimizationRegression","/Historical Data in Clinic Algorithm","/C951297 Provider Prioritization in Clinic","","","pre-request Create Appointment2 Employee3",""
"passed","Tue Jul 09 07:20:00 UTC 2024","Tue Jul 09 07:20:00 UTC 2024","573","/learn","/criteria","","","","testDeleteSession",""
"passed","Tue Jul 09 07:18:17 UTC 2024","Tue Jul 09 07:18:18 UTC 2024","260","/messaging","/chat","","","","testPostUnReadDialogByDialogId",""
"passed","Tue Jul 09 07:17:53 UTC 2024","Tue Jul 09 07:17:54 UTC 2024","449","/SchedulingOptimizationRegression","/C000005 Verify that the drafts timezone of which is changed are completely publishing without errors","","","","pre-request Create Client4",""
"passed","Tue Jul 09 07:18:31 UTC 2024","Tue Jul 09 07:18:32 UTC 2024","1343","/search","/lookups","","","","testSearchLogsLookupAssetsResponse",""
"passed","Tue Jul 09 07:19:02 UTC 2024","Tue Jul 09 07:19:02 UTC 2024","304","/bundles","/old version of endpoint","","","","pre-requestBundlesSetitemstatus","StartFragment

CRCH-14159 / Release 9.6

EndFragment"
"passed","Tue Jul 09 07:19:08 UTC 2024","Tue Jul 09 07:19:09 UTC 2024","818","/billing","/servicecodes","","","","testPostBillingServiceCodescalcDefaultUnits",""
"failed","Tue Jul 09 07:18:44 UTC 2024","Tue Jul 09 07:18:45 UTC 2024","1062","/SchedulingOptimizationRegression","/C611063 Verify Publishing Converted Appointment Changes","","","","pre-request Get created appointments data",""
"passed","Tue Jul 09 07:19:53 UTC 2024","Tue Jul 09 07:19:59 UTC 2024","5326","/SchedulingOptimizationRegression","/Include Meal Break Gaps in Draft Schedule","45mins lunch break for providers working over 3hours15mins","","","pre-request Add Availability to Client1",""
"passed","Tue Jul 09 07:22:14 UTC 2024","Tue Jul 09 07:22:14 UTC 2024","412","/SchedulingOptimizationRegression","/Provider Cxl Coverage Split","","","","pre-request Add Primary Location to Employee1",""
"passed","Tue Jul 09 07:20:17 UTC 2024","Tue Jul 09 07:20:17 UTC 2024","491","/learn","/session","/item","","","testGetLearnSessionItemByItemIForm",""
"passed","Tue Jul 09 07:19:03 UTC 2024","Tue Jul 09 07:19:05 UTC 2024","1564","/learn","/data_collection","","","","testBundles.setitemdatasettings",""
"passed","Tue Jul 09 07:20:07 UTC 2024","Tue Jul 09 07:20:07 UTC 2024","381","/SchedulingOptimizationRegression","/C611080 Verify ServiceCodes, Activity logs of updateEvent with NEW Client Optimization","","","","pre-request Deactivate Client2",""
"passed","Tue Jul 09 07:19:20 UTC 2024","Tue Jul 09 07:19:21 UTC 2024","1133","/billing","/servicecodes","","","","testGetBillingServiceCodesId",""
"passed","Tue Jul 09 07:18:53 UTC 2024","Tue Jul 09 07:18:54 UTC 2024","1504","/claims","/old version of endpoint","","","","testCaimsLoadclaimstasks",""
"passed","Tue Jul 09 07:24:36 UTC 2024","Tue Jul 09 07:24:36 UTC 2024","219","/SchedulingOptimizationRegression","/Historical Data in Clinic Algorithm","/C951299 Preferred client gets scheduled with their most preferred provider","","","test C951299 Open Status Drafts",""
"passed","Tue Jul 09 07:19:52 UTC 2024","Tue Jul 09 07:19:53 UTC 2024","521","/contact","/MembersApi","/Provider User > /Notes&FormTemplates","","","test notes.setItemsLabels","Path:

Provider Profile > Settings > Notes & Form Templates > Click to some template > open Template Options by clicking bearing icon > set Note Template Labels"
"failed","Tue Jul 09 07:19:31 UTC 2024","Tue Jul 09 07:19:31 UTC 2024","255","/SchedulingOptimizationRegression","/C000005 Verify that the drafts timezone of which is changed are completely publishing without errors","","","","pre-request Update Draft 3","Verify Post status

Place - Scheduling > Draft Schedules > Draft Schedules tab"
"passed","Tue Jul 09 07:20:49 UTC 2024","Tue Jul 09 07:20:49 UTC 2024","262","/learn","/video","","","","pre-requestLearnBundleItemAssign",""
"passed","Tue Jul 09 07:16:42 UTC 2024","Tue Jul 09 07:17:35 UTC 2024","53464","Auth","","","","","auth",""
"passed","Tue Jul 09 07:24:10 UTC 2024","Tue Jul 09 07:24:10 UTC 2024","247","/SchedulingOptimizationRegression","Provider Cancellation & Non-Billable Events Optimisation","","","","pre-request Create Client6",""
"passed","Tue Jul 09 07:24:44 UTC 2024","Tue Jul 09 07:24:45 UTC 2024","166","/SchedulingOptimizationRegression","/Historical Data in Clinic Algorithm","/C948378 Client Prioritization in Clinic","","","pre-request Deactivate Client1",""
"passed","Tue Jul 09 07:23:51 UTC 2024","Tue Jul 09 07:23:56 UTC 2024","4771","/SchedulingOptimizationRegression","/Historical Data in Clinic Algorithm","/C951298 Non-preferred provider is scheduled for the week when no preferred providers are available for the whole time","","","pre-request Create Appointment6 Employee1",""
"passed","Tue Jul 09 07:23:32 UTC 2024","Tue Jul 09 07:23:32 UTC 2024","356","/SchedulingOptimizationRegression","/Historical Data in Clinic Algorithm","/C951299 Preferred client gets scheduled with their most preferred provider","","","pre-request Set Default Settings",""
"passed","Tue Jul 09 07:21:22 UTC 2024","Tue Jul 09 07:21:22 UTC 2024","185","/SchedulingOptimizationRegression","/C000013 Verify Fill Client Accepted/Authorized Hours Optimization","","","","pre-request Delete ServiceCode1",""
"passed","Tue Jul 09 07:23:20 UTC 2024","Tue Jul 09 07:23:21 UTC 2024","189","/SchedulingOptimizationRegression","/Historical Data in Clinic Algorithm","/C951297 Provider Prioritization in Clinic","","","pre-request Add Primary Location to Employee6",""
"passed","Tue Jul 09 07:25:33 UTC 2024","Tue Jul 09 07:25:34 UTC 2024","181","/SchedulingOptimizationRegression","/C951535 No Conflicts for recurring schedules up to 5 weeks Clinical","","","","pre-request C951535 delay 15 seconds 1",""
"passed","Tue Jul 09 07:23:33 UTC 2024","Tue Jul 09 07:23:33 UTC 2024","446","/SchedulingOptimizationRegression","/Include Meal Break Gaps in Draft Schedule","45mins lunch break for providers working over 3hours15mins","","","pre-request Deactivate Client2",""
"passed","Tue Jul 09 07:21:30 UTC 2024","Tue Jul 09 07:21:30 UTC 2024","275","/SchedulingOptimizationRegression","/Provider Cxl Coverage - Publish draft schedule","","","","pre-request Add Availability to Employee1",""
"passed","Tue Jul 09 07:21:02 UTC 2024","Tue Jul 09 07:21:03 UTC 2024","389","/billing","old version of endpoint","","","","testPOST/billing/contacts/{id}/insurances",""
"passed","Tue Jul 09 07:17:44 UTC 2024","Tue Jul 09 07:17:45 UTC 2024","1386","/shared","","","","","testNewGetSharedAppnotifications - C868968","CRCH-14688"
"passed","Tue Jul 09 07:24:10 UTC 2024","Tue Jul 09 07:24:10 UTC 2024","264","/SchedulingOptimizationRegression","Provider Cancellation & Non-Billable Events Optimisation","","","","pre-request Create Client5",""
"passed","Tue Jul 09 07:18:34 UTC 2024","Tue Jul 09 07:18:34 UTC 2024","547","/SchedulingOptimizationRegression","/C611080 Verify ServiceCodes, Activity logs of updateEvent with NEW Client Optimization","","","","pre-request Add Primary Location to Client1",""
"passed","Tue Jul 09 07:20:23 UTC 2024","Tue Jul 09 07:20:24 UTC 2024","205","/SchedulingOptimizationRegression","/C000013 Verify Fill Client Accepted/Authorized Hours Optimization","","","","pre-request Create ServiceCode1",""
"passed","Tue Jul 09 07:20:56 UTC 2024","Tue Jul 09 07:20:57 UTC 2024","181","/SchedulingOptimizationRegression","/C811733 Publish schedules for generics","","","","pre-request Create company Office Location 1",""
"passed","Tue Jul 09 07:20:13 UTC 2024","Tue Jul 09 07:20:14 UTC 2024","497","/contact","/MembersApi","/Client User > /HealthRecord","","","pre-request Get Body Dimension Set Options",""
"passed","Tue Jul 09 07:17:13 UTC 2024","Tue Jul 09 07:17:15 UTC 2024","1874","Auth","","","","","authOldAPI",""
"passed","Tue Jul 09 07:18:46 UTC 2024","Tue Jul 09 07:18:46 UTC 2024","558","/SchedulingOptimizationRegression","/C000010 Implement ""Optimize Schedule By""","","","","pre-request Create Client4",""
"failed","Tue Jul 09 07:23:33 UTC 2024","Tue Jul 09 07:23:33 UTC 2024","526","/SchedulingOptimizationRegression","/Verify recurrence parameter","","","","test C853260 Publishing a Draft with Overlapping Existing Appointments",""
"passed","Tue Jul 09 07:23:14 UTC 2024","Tue Jul 09 07:23:48 UTC 2024","34049","/SchedulingOptimizationRegression","/Provider Cxl Coverage - Publish draft schedule","","","","pre-request Connect Employee2 vs Client3 NEW",""
"passed","Tue Jul 09 07:23:40 UTC 2024","Tue Jul 09 07:23:41 UTC 2024","511","Auth","","","","","authOldAPI",""
"passed","Tue Jul 09 07:19:55 UTC 2024","Tue Jul 09 07:19:56 UTC 2024","547","/contact","/MembersApi","/Client User > /Payors","","","test shared.lookupcodesets","Path:

Client Profile > Payors > Click Add new Insurance"
"passed","Tue Jul 09 07:18:35 UTC 2024","Tue Jul 09 07:18:37 UTC 2024","1405","/geo","","","","","testGeoReversegeocodeforUSAEnterprise","Release: 7.10  
Ticket: CRCH-6687  
Description: Updated request to include new property ""providerStatusCode"""
"passed","Tue Jul 09 07:19:53 UTC 2024","Tue Jul 09 07:19:59 UTC 2024","5279","/SchedulingOptimizationRegression","/C811733 Publish schedules for generics","","","","pre-request Set permission",""
"passed","Tue Jul 09 07:25:10 UTC 2024","Tue Jul 09 07:25:11 UTC 2024","624","/SchedulingOptimizationRegression","/C951535 No Conflicts for recurring schedules up to 5 weeks Clinical","","","","pre-request Add Client1 payor to Authorization1",""
"passed","Tue Jul 09 07:19:11 UTC 2024","Tue Jul 09 07:19:12 UTC 2024","908","/claims","","","","","testClaimsGetRelatedBillingEntries",""
"passed","Tue Jul 09 07:17:35 UTC 2024","Tue Jul 09 07:17:59 UTC 2024","23546","/SchedulingOptimizationRegression","/C603943 Verify that available High Impact and Lots of Changes optimization types for Existing Optimization Drafts","","","","pre-request C603943 delay 15 seconds",""
"passed","Tue Jul 09 07:18:55 UTC 2024","Tue Jul 09 07:18:55 UTC 2024","620","/SchedulingOptimizationRegression","/C000008 Verify that service code is valid for optimization when it has a fee schedule with an insurance different from the associated client","","","","pre-request Get FeeSchedule",""
"passed","Tue Jul 09 07:18:57 UTC 2024","Tue Jul 09 07:18:57 UTC 2024","417","/SchedulingOptimizationRegression","/C000008 Verify that service code is valid for optimization when it has a fee schedule with an insurance different from the associated client","","","","pre-request Add certification to ServiceCode1 rate",""
"passed","Tue Jul 09 07:19:10 UTC 2024","Tue Jul 09 07:19:10 UTC 2024","664","/learn","/data_collection","","","","pre-requestContactBundlesItem",""
"passed","Tue Jul 09 07:19:13 UTC 2024","Tue Jul 09 07:19:14 UTC 2024","603","/contact","/MembersApi","/Provider User > /Dashboard","","","pre-request Deactivate Client",""
"passed","Tue Jul 09 07:18:34 UTC 2024","Tue Jul 09 07:18:35 UTC 2024","498","/SchedulingOptimizationRegression","/C603943 Verify that available High Impact and Lots of Changes optimization types for Existing Optimization Drafts","","","","pre-request Location2 Delete",""
"passed","Tue Jul 09 07:22:31 UTC 2024","Tue Jul 09 07:22:31 UTC 2024","182","/SchedulingOptimizationRegression","/Optimization validation","","","","test startDate is empty",""
"passed","Tue Jul 09 07:18:09 UTC 2024","Tue Jul 09 07:18:10 UTC 2024","1126","/SchedulingOptimizationRegression","/C609045 Draft edit event Drawer works with locations without coordinates","","","","test C609045 Verify Invalid Address Geolocation data",""
"passed","Tue Jul 09 07:17:22 UTC 2024","Tue Jul 09 07:17:23 UTC 2024","623","/SchedulingOptimizationRegression","/C609011 Verify that applied  non authorized service codes and service codes which missed authorisation - not occurs error and allow to edit and save draft in existing draft appointments","","","","auth",""
"passed","Tue Jul 09 07:18:56 UTC 2024","Tue Jul 09 07:18:58 UTC 2024","2007","/search","/tasks","","","","testSearchTasksResponse",""
"passed","Tue Jul 09 07:20:24 UTC 2024","Tue Jul 09 07:20:24 UTC 2024","339","/contact","/MembersApi","/Client User > /HealthRecord","","","test contacts.loadHealthHeightDetails","Path:

Client Profile > Health Record > Height > Open Existing"
"failed","Tue Jul 09 07:17:52 UTC 2024","Tue Jul 09 07:17:53 UTC 2024","408","/SchedulingOptimizationRegression","/C000001 Verify that optimization is not failing if it consist drafts with addresses pairs with non computable routes(European addressess etc.)","","","","test С000001 Post Optimization with locations without distance information",""
"passed","Tue Jul 09 07:20:04 UTC 2024","Tue Jul 09 07:20:04 UTC 2024","425","/scheduling","Availability","testCreateAvailability  Error -6","","","Create client",""
"passed","Tue Jul 09 07:20:45 UTC 2024","Tue Jul 09 07:20:46 UTC 2024","209","/SchedulingOptimizationRegression","/Provider Cxl Coverage Span Create Events","","","","pre-request Set Default Settings",""
"passed","Tue Jul 09 07:19:17 UTC 2024","Tue Jul 09 07:19:18 UTC 2024","576","/claims","","","","","testCaimsLoadPayer",""
"passed","Tue Jul 09 07:17:44 UTC 2024","Tue Jul 09 07:17:45 UTC 2024","1361","/abctemplate","","","","","testGetTemplateById",""
"passed","Tue Jul 09 07:17:23 UTC 2024","Tue Jul 09 07:17:24 UTC 2024","528","/SchedulingOptimizationRegression","/C611080 Verify ServiceCodes, Activity logs of updateEvent with NEW Client Optimization","","","","pre-request Set Default Settings",""
"passed","Tue Jul 09 07:17:27 UTC 2024","Tue Jul 09 07:17:27 UTC 2024","364","/SchedulingOptimizationRegression","/C611059 Verify cases with existing draft editing(address, time, service code, date, provider) and replaceEvent Rollback logic","","","","pre-request Get Client1 Insurance Id",""
"passed","Tue Jul 09 07:20:16 UTC 2024","Tue Jul 09 07:20:16 UTC 2024","227","/scheduling","Availability","","","","testDeleteScheduleClientAvailabilityClientIdDetailsEntryId400EntryId",""
"passed","Tue Jul 09 07:26:20 UTC 2024","Tue Jul 09 07:26:20 UTC 2024","164","/SchedulingOptimizationRegression","Provider Cancellation & Non-Billable Events Optimisation","","","","pre-request Deactivate Employee3",""
"passed","Tue Jul 09 07:17:57 UTC 2024","Tue Jul 09 07:17:58 UTC 2024","905","/invoice","","","","","testGetInvoiceStatusId",""
"passed","Tue Jul 09 07:20:48 UTC 2024","Tue Jul 09 07:20:49 UTC 2024","440","/billing","old version of endpoint","","","","testBillingmanagerAddnotestemplatelist",""
"passed","Tue Jul 09 07:24:07 UTC 2024","Tue Jul 09 07:24:07 UTC 2024","593","/SchedulingOptimizationRegression","Provider Cancellation & Non-Billable Events Optimisation","","","","pre-request Create Employee1",""
"passed","Tue Jul 09 07:17:42 UTC 2024","Tue Jul 09 07:17:42 UTC 2024","331","/SchedulingOptimizationRegression","/C000002 Add Place of Service Code to Client Availability on Members","","","","authOldAPI",""
"passed","Tue Jul 09 07:18:08 UTC 2024","Tue Jul 09 07:18:11 UTC 2024","2386","/learn","/bundles","/item","","","testChangeTamplateNotesForLearnBundleItem",""
"passed","Tue Jul 09 07:19:38 UTC 2024","Tue Jul 09 07:19:38 UTC 2024","507","/learn","/criteria","","","","auth",""
"passed","Tue Jul 09 07:21:37 UTC 2024","Tue Jul 09 07:21:37 UTC 2024","613","/SchedulingOptimizationRegression","/C000010 Implement ""Optimize Schedule By""","","","","test C000010 Open Draft Appointments ExistingSchedule/highImpact/ClientAcceptedHours",""
"passed","Tue Jul 09 07:19:56 UTC 2024","Tue Jul 09 07:19:57 UTC 2024","235","/bundles","","","","","pre-requestBundlesGoals",""
"passed","Tue Jul 09 07:25:29 UTC 2024","Tue Jul 09 07:25:29 UTC 2024","172","/SchedulingOptimizationRegression","/C951535 No Conflicts for recurring schedules up to 5 weeks Work/School","","","","pre-request Deactivate Client4",""
"passed","Tue Jul 09 07:21:53 UTC 2024","Tue Jul 09 07:22:11 UTC 2024","17992","/SchedulingOptimizationRegression","/Include Meal Break Gaps in Draft Schedule","30mins lunch break for providers working over 5hours","","","pre-request C735593 delay 15 seconds NCS",""
"passed","Tue Jul 09 07:19:46 UTC 2024","Tue Jul 09 07:19:47 UTC 2024","645","/SchedulingOptimizationRegression","/C000011 Verify that appointments are scheduled for clients that are connected to providers and have a custom rate for one of those providers on a service code associated with their authorization","","","","pre-request Get Authorization2Id",""
"passed","Tue Jul 09 07:22:25 UTC 2024","Tue Jul 09 07:22:25 UTC 2024","179","/SchedulingOptimizationRegression","/Verify recurrence parameter","","","","pre-request Create ServiceCode1",""
"passed","Tue Jul 09 07:20:42 UTC 2024","Tue Jul 09 07:20:42 UTC 2024","266","/contact","/MembersApi","/Client User > /Utilities&Tools","","","pre-request Load Metadata Fields",""
"passed","Tue Jul 09 07:20:09 UTC 2024","Tue Jul 09 07:20:10 UTC 2024","618","/learn","/bundle_add_data","","","","testArchiveTree",""
"passed","Tue Jul 09 07:22:03 UTC 2024","Tue Jul 09 07:22:04 UTC 2024","246","/SchedulingOptimizationRegression","/Recover canceled event","","","","pre-request Add Availability to Client1",""
